1638813205.729875,1638813205.818048
1638815005.733032,1638815005.796037
1638816805.741665
1638816806.843400
1638829405.813185
1638829406.901944
1638834805.846552,1638834805.941064
1638842005.867549,1638842005.957351
1638845605.882649,1638845605.924856
1638849023.526306,1638849023.567550
1638849025.859344,1638849025.901027
1638849028.201586,1638849028.242020
1638850400.272957
1638850402.333423
1638854000.290816,1638854000.351286
1638857600.352894,1638857600.470435
1638863000.308560,1638863000.457887
1638866600.355275,1638866600.466211
1638868400.375566
1638868402.411927
1638873800.369137,1638873800.465411
1638875600.389296,1638875600.461199
1638879200.442563
1638884600.379794,1638884600.435030
1638888200.431576,1638888200.531351
1638904400.497015,1638904400.587435
1638909800.517519,1638909800.556061
1638915200.555136
1638915201.619290
1638917000.550132,1638917000.588819
1638918800.560572,1638918800.669822
1638924200.594793,1638924200.709767
1638927800.588952,1638927800.714236
1638929600.597162,1638929600.658914
1638936800.632480,1638936800.711267
1638944000.664783
1638947018.956789,1638947018.995583
1638947021.286671,1638947021.324394
1638947023.629344,1638947023.669730
1638947032.957855,1638947032.994611
1638947035.297067,1638947035.334392
1638947037.638700,1638947037.676565
1638959144.641126,1638959144.730802
1638964544.722388,1638964544.763683
1638969944.614199,1638969944.764148
1638975344.697662,1638975344.780454
1638986144.811123,1638986144.942701
1638989744.784914,1638989744.882445
1638991544.711999,1638991544.780988
1638993344.797185
1638998744.794411,1638998744.872806
1639011344.836334,1639011344.930433
1639013144.886518,1639013144.961324
1639020344.877553,1639020345.365442
1639022144.886685,1639022144.944458
1639023944.916239,1639023945.050962
1639032944.930716,1639032945.046077
1639040144.976208,1639040145.096608
1639041945.044850,1639041945.139269
1639043744.952656,1639043745.026769
1639052745.021390,1639052745.075326
1639054545.045083,1639054545.177292
1639056345.053134,1639056345.166804
1639059945.051714
1639079745.182920,1639079745.284399
1639090545.157200
1639090547.250835
1639095945.234935
1639095946.328691
1639101345.227682,1639101345.329849
1639103145.230932,1639103145.308974
1639106745.236509,1639106745.366851
1639108545.261222,1639108545.366783
1639112145.249800,1639112145.316406
1639113945.241305,1639113945.386386
1639119345.325724
1639119346.428860
1639120126.705817,1639120126.758903
1639120129.024739,1639120129.077580
1639120131.364731,1639120131.418590
1639123914.464948,1639123914.558716
1639129314.455837
1639129316.527063
1639132914.529633,1639132914.601488
1639138314.535772
1639138315.665023
1639140114.548046
1639140116.704683
1639141914.556715,1639141914.612754
1639143714.561166,1639143714.600820
1639145514.560412,1639145514.666072
1639147314.578470,1639147314.653448
1639152714.640193,1639152714.711614
1639154514.589806
1639154515.707857
1639156314.610858
1639161714.642426,1639161714.737428
1639163514.659146,1639163514.718274
1639167114.659801,1639167114.790277
1639176114.706776,1639176114.810985
1639185114.730229,1639185114.823821
1639192314.768408
1639192315.802433
1639195238.081196,1639195238.122970
1639195240.418707,1639195240.459519
1639195242.754416,1639195242.795230
1639199432.576066,1639199432.674400
1639206632.609508
1639208432.589466,1639208432.686029
1639210232.589552,1639210232.663675
1639217432.643209,1639217432.710268
1639219232.663619,1639219232.716828
1639226432.698597,1639226432.747458
1639235432.726212,1639235432.769422
1639237232.745879,1639237232.851353
